Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
9526,CA-2023-156958,05-12-2023,06-12-2023,First Class,PB-18805,Home Office,98115,FUR-FU-10003268,1999,5,0,3998
9527,CA-2023-156958,05-12-2023,06-12-2023,First Class,PB-18805,Home Office,98115,TEC-PH-10000148,31176,3,2,-70146
9528,CA-2023-156958,05-12-2023,06-12-2023,First Class,PB-18805,Home Office,98115,OFF-BI-10001543,172752,6,2,604632
9529,CA-2023-156958,05-12-2023,06-12-2023,First Class,PB-18805,Home Office,98115,OFF-BI-10002071,9296,2,2,30212
9530,CA-2023-101637,24-03-2023,25-03-2023,Same Day,AC-10615,Corporate,77705,OFF-ST-10002352,12768,2,2,9576
9531,CA-2023-111759,08-07-2023,12-07-2023,Standard Class,MR-17545,Home Office,98103,OFF-PA-10003127,5276,2,0,242696
9532,CA-2023-102729,26-10-2023,31-10-2023,Standard Class,BF-11215,Home Office,75217,OFF-ST-10000464,55616,2,2,55616
9533,CA-2022-116596,27-10-2022,31-10-2022,Standard Class,BW-11200,Consumer,10011,FUR-CH-10000553,427644,14,1,807772
9534,CA-2022-116596,27-10-2022,31-10-2022,Standard Class,BW-11200,Consumer,10011,OFF-FA-10000134,4067,7,0,126077
9535,CA-2022-116596,27-10-2022,31-10-2022,Standard Class,BW-11200,Consumer,10011,OFF-ST-10000636,3348,2,0,13392
9536,CA-2022-116596,27-10-2022,31-10-2022,Standard Class,BW-11200,Consumer,10011,OFF-BI-10002949,9728,2,2,32832
9537,CA-2023-124191,12-06-2023,14-06-2023,Second Class,TS-21610,Consumer,60610,FUR-FU-10002364,8856,3,6,-68634
9538,CA-2022-148747,25-09-2022,27-09-2022,First Class,AS-10045,Corporate,94110,FUR-BO-10002613,477666,2,15,84294
9539,US-2023-169488,07-09-2023,09-09-2023,First Class,AA-10375,Consumer,2908,OFF-PA-10002659,169,5,0,7774
9540,US-2023-169488,07-09-2023,09-09-2023,First Class,AA-10375,Consumer,2908,OFF-PA-10000157,3996,2,0,187812
9541,CA-2021-135727,11-05-2021,16-05-2021,Second Class,PS-18970,Home Office,85023,FUR-CH-10004540,191968,7,2,167972
9542,CA-2021-135251,06-08-2021,10-08-2021,Standard Class,RP-19270,Corporate,77095,OFF-LA-10004544,3552,3,2,1332
9543,CA-2021-135251,06-08-2021,10-08-2021,Standard Class,RP-19270,Corporate,77095,OFF-BI-10001097,623,5,8,-96565
9544,CA-2021-135251,06-08-2021,10-08-2021,Standard Class,RP-19270,Corporate,77095,OFF-PA-10003302,56704,2,2,191376
9545,CA-2021-135251,06-08-2021,10-08-2021,Standard Class,RP-19270,Corporate,77095,FUR-BO-10003965,3691992,3,32,-1140174
9546,CA-2020-166590,29-10-2020,02-11-2020,Standard Class,NC-18625,Corporate,47201,TEC-AC-10003433,198,2,0,891
9547,CA-2020-166590,29-10-2020,02-11-2020,Standard Class,NC-18625,Corporate,47201,OFF-PA-10000482,7588,2,0,356636
9548,CA-2022-131744,18-06-2022,20-06-2022,Second Class,SC-20770,Corporate,19134,OFF-PA-10004610,6848,2,2,214
9549,CA-2022-131744,18-06-2022,20-06-2022,Second Class,SC-20770,Corporate,19134,OFF-BI-10003910,4626,2,7,-3855
9550,CA-2022-131744,18-06-2022,20-06-2022,Second Class,SC-20770,Corporate,19134,OFF-AP-10001394,4536,3,2,9072
9551,CA-2021-160864,03-05-2021,06-05-2021,First Class,NF-18595,Home Office,95123,OFF-BI-10004654,13848,3,2,5193
9552,CA-2021-147690,10-11-2021,14-11-2021,Standard Class,SC-20020,Consumer,19140,OFF-ST-10001526,577584,6,2,433188
9553,CA-2021-163923,30-05-2021,03-06-2021,Standard Class,BD-11560,Home Office,22153,TEC-AC-10000358,15196,4,0,364704
9554,CA-2022-125724,22-09-2022,27-09-2022,Standard Class,SM-20950,Corporate,80020,FUR-FU-10000246,68432,7,2,8554
9555,CA-2021-111612,28-11-2021,02-12-2021,Standard Class,EB-14110,Consumer,43229,FUR-FU-10003799,7112,5,2,9779
9556,CA-2021-111612,28-11-2021,02-12-2021,Standard Class,EB-14110,Consumer,43229,OFF-FA-10003021,3008,2,2,564
9557,CA-2021-156853,03-12-2021,05-12-2021,Second Class,HP-14815,Home Office,3301,OFF-PA-10003656,18466,7,0,849436
9558,CA-2020-103086,17-10-2020,19-10-2020,Second Class,EB-14170,Consumer,77095,FUR-FU-10004586,5312,2,6,-15936
9559,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,TEC-AC-10003832,13252,5,2,347865
9560,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,OFF-ST-10002554,19564,5,2,-44019
9561,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,FUR-FU-10001876,51968,2,2,103936
9562,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,TEC-AC-10002637,431976,3,2,-755958
9563,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,TEC-MA-10003589,224937,3,7,-1649538
9564,CA-2022-129280,03-05-2022,05-05-2022,First Class,SM-20905,Consumer,43055,OFF-LA-10000081,6,2,2,21
9565,CA-2021-161242,01-06-2021,08-06-2021,Standard Class,CG-12040,Home Office,90045,OFF-PA-10001838,1176,2,0,57624
9566,CA-2020-130428,31-03-2020,31-03-2020,Same Day,TG-21640,Consumer,33614,FUR-CH-10002965,1125488,7,2,984802
9567,CA-2020-130428,31-03-2020,31-03-2020,Same Day,TG-21640,Consumer,33614,OFF-BI-10001636,12645,5,7,-10116
9568,CA-2020-130428,31-03-2020,31-03-2020,Same Day,TG-21640,Consumer,33614,OFF-AR-10004027,4032,2,2,10584
9569,CA-2023-104388,05-07-2023,07-07-2023,First Class,DK-12835,Corporate,68025,TEC-PH-10002293,7996,4,0,223888
9570,CA-2021-113131,24-09-2021,24-09-2021,Same Day,MB-17305,Consumer,43229,OFF-BI-10003196,6732,6,7,-4488
9571,CA-2021-113131,24-09-2021,24-09-2021,Same Day,MB-17305,Consumer,43229,OFF-ST-10001172,33568,2,2,16784
9572,CA-2021-113131,24-09-2021,24-09-2021,Same Day,MB-17305,Consumer,43229,OFF-EN-10003068,1584,2,2,5544
9573,CA-2021-113131,24-09-2021,24-09-2021,Same Day,MB-17305,Consumer,43229,OFF-LA-10003510,24424,1,2,79378
9574,CA-2021-113131,24-09-2021,24-09-2021,Same Day,MB-17305,Consumer,43229,OFF-AR-10003504,1712,5,2,1926
9575,CA-2021-148495,13-08-2021,13-08-2021,Same Day,SF-20065,Consumer,91767,FUR-FU-10001889,3156,3,0,104148
9576,CA-2021-143147,26-05-2021,28-05-2021,Second Class,PS-18760,Consumer,78207,FUR-CH-10000863,105686,1,3,-286862
9577,CA-2021-143147,26-05-2021,28-05-2021,Second Class,PS-18760,Consumer,78207,TEC-MA-10004679,39954,2,4,-79908
9578,CA-2021-143147,26-05-2021,28-05-2021,Second Class,PS-18760,Consumer,78207,FUR-CH-10004754,10493,5,3,-4497
9579,CA-2023-152975,14-09-2023,16-09-2023,First Class,RB-19705,Home Office,10035,TEC-PH-10004586,107985,3,0,323955
9580,CA-2023-152975,14-09-2023,16-09-2023,First Class,RB-19705,Home Office,10035,OFF-ST-10001370,7098,1,0,3549
9581,CA-2023-152975,14-09-2023,16-09-2023,First Class,RB-19705,Home Office,10035,OFF-AR-10001988,2995,5,0,86855
9582,CA-2023-152975,14-09-2023,16-09-2023,First Class,RB-19705,Home Office,10035,FUR-CH-10003298,58941,5,1,-6549
9583,CA-2022-107475,07-06-2022,11-06-2022,Standard Class,RS-19870,Home Office,19120,OFF-FA-10002988,9648,6,2,34974
9584,CA-2023-116127,25-06-2023,27-06-2023,Second Class,SB-20185,Consumer,10024,FUR-BO-10002213,400784,1,2,-50098
9585,CA-2023-132584,26-08-2023,27-08-2023,First Class,HJ-14875,Home Office,48234,OFF-ST-10000344,5372,4,0,139672
9586,CA-2022-160598,26-08-2022,28-08-2022,First Class,SV-20815,Corporate,33142,OFF-PA-10002319,31008,1,2,112404
9587,CA-2022-108630,18-11-2022,18-11-2022,Same Day,BE-11410,Consumer,94521,OFF-BI-10002437,6112,5,2,22156
9588,US-2023-129203,17-04-2023,22-04-2023,Standard Class,BM-11575,Corporate,60653,OFF-ST-10001418,195136,4,2,-439056
9589,CA-2023-110940,23-07-2023,28-07-2023,Standard Class,AZ-10750,Consumer,60090,OFF-AR-10000380,121536,4,2,15192
9590,CA-2020-119172,11-05-2020,15-05-2020,Standard Class,HD-14785,Home Office,60610,OFF-PA-10003036,17472,3,2,56784
9591,CA-2020-119172,11-05-2020,15-05-2020,Standard Class,HD-14785,Home Office,60610,OFF-BI-10002026,10458,9,8,-172557
9592,US-2022-105452,28-07-2022,01-08-2022,Standard Class,BF-11005,Home Office,77506,FUR-FU-10003691,247,5,6,-988
9593,US-2022-105452,28-07-2022,01-08-2022,Standard Class,BF-11005,Home Office,77506,FUR-FU-10003806,30272,5,6,-3784
9594,CA-2023-108931,14-09-2023,19-09-2023,Standard Class,HZ-14950,Consumer,10024,OFF-PA-10002741,856,2,0,3852
9595,CA-2023-108931,14-09-2023,19-09-2023,Standard Class,HZ-14950,Consumer,10024,OFF-PA-10003845,1156,2,0,56644
9596,CA-2023-104619,24-01-2023,29-01-2023,Standard Class,KD-16495,Corporate,95123,OFF-AP-10001492,2586,3,0,67236
9597,CA-2023-104619,24-01-2023,29-01-2023,Standard Class,KD-16495,Corporate,95123,OFF-BI-10004318,276784,2,2,899548
9598,CA-2023-104619,24-01-2023,29-01-2023,Standard Class,KD-16495,Corporate,95123,TEC-PH-10000193,110352,3,2,82764
9599,CA-2021-149517,19-09-2021,23-09-2021,Standard Class,FC-14245,Home Office,95823,FUR-FU-10003464,6084,3,0,194688
9600,CA-2021-116841,14-04-2021,18-04-2021,Standard Class,TP-21130,Consumer,97477,OFF-AP-10002403,35208,1,2,26406
9601,CA-2023-107797,08-05-2023,11-05-2023,Second Class,EB-13705,Corporate,76063,OFF-PA-10003848,41472,8,2,145152
9602,CA-2022-117604,04-09-2022,09-09-2022,Standard Class,JP-15520,Consumer,72401,OFF-PA-10001357,2395,5,0,11496
9603,CA-2020-130155,19-05-2020,22-05-2020,First Class,TD-20995,Consumer,23464,OFF-SU-10004737,342,5,0,9234
9604,CA-2022-129861,17-06-2022,23-06-2022,Standard Class,DM-13345,Corporate,14609,FUR-TA-10003715,376866,3,4,-2135574
9605,CA-2021-138625,02-11-2021,05-11-2021,First Class,EG-13900,Consumer,23320,OFF-AP-10003099,19772,4,0,553616
9606,US-2023-122672,04-11-2023,09-11-2023,Standard Class,HG-14965,Corporate,43130,TEC-AC-10002323,7072,4,2,-6188
9607,US-2023-122672,04-11-2023,09-11-2023,Standard Class,HG-14965,Corporate,43130,OFF-ST-10002344,194352,3,2,-437292
9608,CA-2023-117128,05-12-2023,08-12-2023,Second Class,BF-11080,Consumer,10024,OFF-PA-10000007,216,6,0,9936
9609,CA-2023-117128,05-12-2023,08-12-2023,Second Class,BF-11080,Consumer,10024,OFF-LA-10000248,1107,3,0,52029
9610,CA-2022-130638,16-05-2022,19-05-2022,Second Class,SC-20095,Consumer,90045,FUR-FU-10002116,28284,4,0,197988
9611,CA-2022-130638,16-05-2022,19-05-2022,Second Class,SC-20095,Consumer,90045,OFF-LA-10002195,2772,9,0,133056
9612,CA-2023-144365,24-10-2023,30-10-2023,Standard Class,CS-11950,Consumer,39212,OFF-FA-10000735,1168,4,0,5256
9613,CA-2022-110086,18-09-2022,22-09-2022,Standard Class,BD-11320,Consumer,95695,TEC-PH-10001299,239984,2,2,239984
9614,CA-2020-128524,11-11-2020,13-11-2020,First Class,MZ-17515,Corporate,98115,OFF-AP-10002892,2298,1,0,6894
9615,CA-2020-128524,11-11-2020,13-11-2020,First Class,MZ-17515,Corporate,98115,TEC-AC-10002718,10213,7,0,153195
9616,CA-2020-128524,11-11-2020,13-11-2020,First Class,MZ-17515,Corporate,98115,OFF-BI-10003527,2033584,2,2,762594
9617,CA-2022-140256,22-08-2022,29-08-2022,Standard Class,PW-19030,Corporate,90049,OFF-AR-10002255,576,2,0,16704
9618,CA-2023-160633,16-11-2023,21-11-2023,Standard Class,BS-11380,Corporate,43402,TEC-CO-10002095,899982,3,4,749985
9619,CA-2023-160633,16-11-2023,21-11-2023,Standard Class,BS-11380,Corporate,43402,OFF-AR-10004022,86352,3,2,5397
9620,CA-2023-160633,16-11-2023,21-11-2023,Standard Class,BS-11380,Corporate,43402,TEC-AC-10002335,13996,5,2,-17495
9621,CA-2020-115133,26-09-2020,30-09-2020,Standard Class,DA-13450,Home Office,43130,OFF-AP-10001634,16704,6,2,12528
9622,CA-2020-115133,26-09-2020,30-09-2020,Standard Class,DA-13450,Home Office,43130,TEC-AC-10002370,3152,2,2,4728
9623,CA-2020-115133,26-09-2020,30-09-2020,Standard Class,DA-13450,Home Office,43130,OFF-PA-10000174,32896,4,2,111024
9624,CA-2023-137449,29-06-2023,30-06-2023,First Class,ME-17725,Consumer,75220,OFF-AP-10000240,21392,2,8,-545496
9625,CA-2023-137449,29-06-2023,30-06-2023,First Class,ME-17725,Consumer,75220,FUR-TA-10002855,307314,3,3,-395118
9626,CA-2023-137449,29-06-2023,30-06-2023,First Class,ME-17725,Consumer,75220,FUR-BO-10000780,4099992,3,32,-964704
9627,CA-2023-103520,23-09-2023,25-09-2023,First Class,MH-17785,Corporate,79424,OFF-PA-10001846,9248,2,2,33524
9628,CA-2020-139283,23-11-2020,27-11-2020,Standard Class,BT-11440,Consumer,48227,OFF-BI-10002049,1467,3,0,67482
9629,CA-2020-118192,13-01-2020,18-01-2020,Standard Class,MM-17920,Consumer,43055,OFF-PA-10002947,37408,7,2,130928
9630,CA-2020-118192,13-01-2020,18-01-2020,Standard Class,MM-17920,Consumer,43055,OFF-BI-10003476,3438,2,7,-25212
9631,CA-2022-168844,31-05-2022,06-06-2022,Standard Class,NM-18520,Consumer,10011,OFF-BI-10002609,7152,3,2,23244
9632,CA-2022-168844,31-05-2022,06-06-2022,Standard Class,NM-18520,Consumer,10011,TEC-PH-10003215,1797,6,0,88053
9633,CA-2023-154809,13-02-2023,17-02-2023,Standard Class,MH-17455,Consumer,55407,OFF-AP-10004785,9064,8,0,389752
9634,CA-2020-151330,14-10-2020,17-10-2020,First Class,TC-21295,Consumer,2149,TEC-AC-10000865,177,3,0,3009
9635,CA-2020-151330,14-10-2020,17-10-2020,First Class,TC-21295,Consumer,2149,OFF-ST-10000615,7945,7,0,22246
9636,CA-2020-151330,14-10-2020,17-10-2020,First Class,TC-21295,Consumer,2149,FUR-CH-10000749,162882,9,0,2606112
9637,CA-2020-124702,18-11-2020,25-11-2020,Standard Class,MH-17785,Corporate,98105,FUR-FU-10003553,13754,2,0,55016
9638,CA-2020-124702,18-11-2020,25-11-2020,Standard Class,MH-17785,Corporate,98105,FUR-TA-10003008,7302,4,0,94926
9639,US-2023-125808,12-11-2023,15-11-2023,Second Class,EP-13915,Consumer,90032,OFF-PA-10001846,1156,2,0,56644
9640,CA-2021-116638,28-01-2021,31-01-2021,Second Class,JH-15985,Consumer,28027,FUR-TA-10000198,4297644,13,4,-18623124
9641,CA-2020-104563,07-03-2020,12-03-2020,Standard Class,CM-12715,Corporate,98103,OFF-AR-10000390,2065,5,0,9499
9642,CA-2020-104563,07-03-2020,12-03-2020,Standard Class,CM-12715,Corporate,98103,OFF-ST-10000934,2049,5,0,0
9643,CA-2020-104563,07-03-2020,12-03-2020,Standard Class,CM-12715,Corporate,98103,FUR-CH-10002780,436704,6,2,218352
9644,CA-2020-104563,07-03-2020,12-03-2020,Standard Class,CM-12715,Corporate,98103,FUR-CH-10004495,481568,2,2,541764
9645,US-2023-107979,08-06-2023,13-06-2023,Standard Class,FO-14305,Consumer,85301,TEC-AC-10002006,89544,7,2,123123
9646,US-2023-107979,08-06-2023,13-06-2023,Standard Class,FO-14305,Consumer,85301,OFF-ST-10002485,35168,2,2,-83524
9647,US-2023-107979,08-06-2023,13-06-2023,Standard Class,FO-14305,Consumer,85301,OFF-BI-10000778,72588,2,7,-48392
9648,CA-2020-150518,19-11-2020,24-11-2020,Standard Class,MW-18220,Consumer,55433,OFF-ST-10000877,22116,4,0,575016
9649,CA-2020-150518,19-11-2020,24-11-2020,Standard Class,MW-18220,Consumer,55433,TEC-PH-10002103,28197,3,0,789516
9650,CA-2022-107104,26-11-2022,30-11-2022,Standard Class,MS-17365,Consumer,90045,FUR-BO-10002213,3406664,8,15,1603136
9651,CA-2022-107104,26-11-2022,30-11-2022,Standard Class,MS-17365,Consumer,90045,OFF-AR-10004269,3717,9,0,104076
9652,CA-2022-107104,26-11-2022,30-11-2022,Standard Class,MS-17365,Consumer,90045,OFF-AP-10000055,6496,2,0,19488
9653,CA-2022-107104,26-11-2022,30-11-2022,Standard Class,MS-17365,Consumer,90045,FUR-FU-10002937,59538,6,0,29769
9654,CA-2023-161893,23-01-2023,27-01-2023,Standard Class,HP-14815,Home Office,85705,TEC-AC-10001874,95984,2,2,11998
9655,CA-2023-161893,23-01-2023,27-01-2023,Standard Class,HP-14815,Home Office,85705,OFF-BI-10004506,4938,2,7,-36212
9656,CA-2020-156160,22-09-2020,29-09-2020,Standard Class,AS-10090,Consumer,10035,FUR-FU-10001876,9744,3,0,350784
9657,CA-2020-156160,22-09-2020,29-09-2020,Standard Class,AS-10090,Consumer,10035,OFF-BI-10003355,3984,1,2,13944
9658,CA-2020-156160,22-09-2020,29-09-2020,Standard Class,AS-10090,Consumer,10035,OFF-AR-10003876,1304,4,0,57376
9659,CA-2020-156160,22-09-2020,29-09-2020,Standard Class,AS-10090,Consumer,10035,FUR-CH-10004983,579528,4,1,837096
9660,CA-2020-100860,26-03-2020,30-03-2020,Second Class,CS-12505,Consumer,91767,OFF-LA-10001982,1875,5,0,9
9661,CA-2022-160717,06-06-2022,11-06-2022,Standard Class,ME-17320,Home Office,93101,TEC-PH-10001459,3023928,9,2,2267946
9662,CA-2022-160717,06-06-2022,11-06-2022,Standard Class,ME-17320,Home Office,93101,TEC-AC-10002134,2696,2,0,37744
9663,CA-2022-160717,06-06-2022,11-06-2022,Standard Class,ME-17320,Home Office,93101,TEC-PH-10001760,4776,3,2,16119
9664,CA-2023-132619,31-08-2023,05-09-2023,Standard Class,MS-17770,Consumer,94109,OFF-ST-10001511,19395,3,0,96975
9665,US-2021-120957,07-12-2021,07-12-2021,Same Day,KH-16690,Corporate,92503,OFF-PA-10003953,1296,2,0,62208
9666,CA-2023-157448,16-11-2023,20-11-2023,Standard Class,LC-16885,Consumer,90049,FUR-FU-10003268,11994,3,0,23988
9667,CA-2023-157448,16-11-2023,20-11-2023,Standard Class,LC-16885,Consumer,90049,FUR-FU-10001847,1242,3,0,44712
9668,CA-2022-126270,23-04-2022,27-04-2022,Standard Class,AF-10870,Consumer,92672,OFF-BI-10002764,18088,7,2,65569
9669,CA-2022-126270,23-04-2022,27-04-2022,Standard Class,AF-10870,Consumer,92672,OFF-EN-10004386,7197,3,0,35985
9670,CA-2023-145275,02-04-2023,06-04-2023,Standard Class,AH-10465,Consumer,35601,OFF-LA-10001569,1494,3,0,68724
9671,CA-2021-133396,13-08-2021,15-08-2021,First Class,GK-14620,Corporate,27405,OFF-AR-10001446,6468,7,2,8085
9672,US-2023-140312,13-11-2023,19-11-2023,Standard Class,KL-16645,Consumer,94568,TEC-PH-10003442,22,5,2,1375
9673,CA-2022-114867,23-12-2022,28-12-2022,Standard Class,FM-14290,Home Office,19143,OFF-PA-10000477,7968,2,2,26892
9674,CA-2022-114867,23-12-2022,28-12-2022,Standard Class,FM-14290,Home Office,19143,TEC-PH-10002645,149997,5,4,-3749925
9675,US-2020-164644,22-07-2020,24-07-2020,Second Class,JL-15850,Consumer,77095,OFF-ST-10003123,26632,1,2,13316
9676,CA-2022-137393,06-05-2022,10-05-2022,Standard Class,GM-14500,Consumer,93309,FUR-FU-10001617,416,4,0,14144
9677,US-2020-120175,28-11-2020,03-12-2020,Standard Class,MC-17635,Corporate,47374,OFF-EN-10003862,6402,6,0,294492
9678,CA-2022-144785,18-04-2022,23-04-2022,Standard Class,CS-12490,Corporate,10009,OFF-AR-10001573,699,3,0,20271
9679,CA-2022-144785,18-04-2022,23-04-2022,Standard Class,CS-12490,Corporate,10009,OFF-SU-10004290,684,1,0,18468
9680,CA-2021-130113,27-12-2021,31-12-2021,Standard Class,AH-10030,Corporate,94122,OFF-ST-10000046,3231,2,0,61389
9681,CA-2021-130113,27-12-2021,31-12-2021,Standard Class,AH-10030,Corporate,94122,TEC-PH-10003505,66816,9,2,75168
9682,CA-2023-122770,13-12-2023,18-12-2023,Standard Class,EP-13915,Consumer,94122,OFF-LA-10004559,864,3,0,42336
9683,CA-2023-122770,13-12-2023,18-12-2023,Standard Class,EP-13915,Consumer,94122,OFF-PA-10003172,3888,6,0,186624
9684,CA-2023-122770,13-12-2023,18-12-2023,Standard Class,EP-13915,Consumer,94122,FUR-FU-10001473,20104,8,0,542808
9685,CA-2023-122770,13-12-2023,18-12-2023,Standard Class,EP-13915,Consumer,94122,OFF-PA-10000232,1296,2,0,63504
9686,CA-2023-118668,02-01-2023,04-01-2023,Second Class,FW-14395,Corporate,90032,TEC-AC-10000682,1659,1,0,58065
9687,CA-2023-116498,30-05-2023,03-06-2023,Standard Class,KA-16525,Consumer,92037,OFF-AR-10003405,351,6,0,10179
9688,US-2023-130603,30-09-2023,06-10-2023,Standard Class,SC-20050,Home Office,76017,OFF-BI-10000301,11646,9,8,-17469
9689,US-2023-135986,20-06-2023,27-06-2023,Standard Class,PG-18895,Consumer,23223,OFF-PA-10001534,324,5,0,15552
9690,US-2023-135986,20-06-2023,27-06-2023,Standard Class,PG-18895,Consumer,23223,TEC-PH-10003691,50396,4,0,12599
9691,CA-2023-140536,04-04-2023,05-04-2023,First Class,TA-21385,Home Office,10035,OFF-AR-10001545,704,4,0,20416
9692,CA-2021-130183,13-11-2021,17-11-2021,Standard Class,PO-18850,Consumer,77041,FUR-BO-10001811,6139992,3,32,-180588
9693,CA-2021-107902,28-08-2021,02-09-2021,Standard Class,SM-20950,Corporate,6824,OFF-ST-10001837,47036,11,0,1222936
9694,CA-2023-130148,24-09-2023,28-09-2023,Second Class,NK-18490,Home Office,94110,OFF-PA-10000551,3108,6,0,152292
9695,CA-2023-130148,24-09-2023,28-09-2023,Second Class,NK-18490,Home Office,94110,OFF-SU-10001574,73,2,0,219
9696,US-2022-151260,11-12-2022,14-12-2022,First Class,SC-20695,Corporate,45503,OFF-AP-10002892,73536,4,2,9192
9697,CA-2020-144281,10-06-2020,15-06-2020,Second Class,HK-14890,Corporate,48234,OFF-LA-10003930,49155,5,0,2408595
9698,CA-2022-122511,11-03-2022,11-03-2022,Same Day,BT-11485,Home Office,19140,FUR-FU-10001037,30336,4,2,948
9699,CA-2023-154116,15-12-2023,19-12-2023,Standard Class,KM-16660,Consumer,90301,OFF-PA-10004569,2283,3,0,107301
9700,CA-2023-154116,15-12-2023,19-12-2023,Standard Class,KM-16660,Consumer,90301,OFF-AP-10000027,5432,4,0,16296
9701,CA-2023-154116,15-12-2023,19-12-2023,Standard Class,KM-16660,Consumer,90301,TEC-PH-10000675,196776,3,2,147582
9702,CA-2022-105291,30-10-2022,04-11-2022,Standard Class,SP-20920,Consumer,93405,OFF-FA-10003059,362,2,0,11946
9703,CA-2023-147032,31-07-2023,04-08-2023,Standard Class,LB-16795,Home Office,19805,OFF-PA-10003256,1154,1,0,55392
9704,CA-2023-147032,31-07-2023,04-08-2023,Standard Class,LB-16795,Home Office,19805,OFF-BI-10003656,84995,5,0,390977
9705,CA-2023-147032,31-07-2023,04-08-2023,Standard Class,LB-16795,Home Office,19805,OFF-BI-10002897,1101,3,0,53949
9706,CA-2023-125990,19-10-2023,23-10-2023,Standard Class,JS-16030,Consumer,94122,OFF-BI-10004826,39624,3,2,138684
9707,CA-2022-161746,21-10-2022,27-10-2022,Standard Class,CS-11950,Consumer,90045,FUR-CH-10004626,242136,3,2,121068
9708,CA-2022-161746,21-10-2022,27-10-2022,Standard Class,CS-11950,Consumer,90045,OFF-AR-10000390,1239,3,0,56994
9709,CA-2022-161746,21-10-2022,27-10-2022,Standard Class,CS-11950,Consumer,90045,FUR-FU-10003731,1996,2,0,55888
9710,CA-2022-161746,21-10-2022,27-10-2022,Standard Class,CS-11950,Consumer,90045,OFF-ST-10002743,34092,3,0,34092
9711,CA-2020-114251,05-11-2020,10-11-2020,Standard Class,MD-17350,Consumer,19143,FUR-FU-10001468,273568,2,2,-34196
9712,CA-2020-114251,05-11-2020,10-11-2020,Standard Class,MD-17350,Consumer,19143,OFF-BI-10003684,13194,2,7,-8796
9713,CA-2020-114251,05-11-2020,10-11-2020,Standard Class,MD-17350,Consumer,19143,OFF-ST-10003716,1080096,6,2,-945084
9714,CA-2020-114251,05-11-2020,10-11-2020,Standard Class,MD-17350,Consumer,19143,TEC-AC-10001101,5156,5,2,-6445
9715,CA-2020-114251,05-11-2020,10-11-2020,Standard Class,MD-17350,Consumer,19143,TEC-AC-10004864,58416,2,2,167946
9716,CA-2022-116379,07-11-2022,12-11-2022,Standard Class,LD-17005,Consumer,94122,OFF-BI-10001543,57584,2,2,201544
9717,US-2022-144477,12-08-2022,14-08-2022,Second Class,DB-13270,Home Office,19134,OFF-AR-10000914,37312,4,2,27984
9718,CA-2022-108210,30-05-2022,31-05-2022,Same Day,AT-10735,Consumer,77041,TEC-PH-10002293,7996,5,2,7996
9719,CA-2022-108210,30-05-2022,31-05-2022,Same Day,AT-10735,Consumer,77041,TEC-AC-10000109,22396,5,2,11198
9720,CA-2023-166835,12-11-2023,14-11-2023,Second Class,DK-13375,Consumer,17602,OFF-ST-10002574,221024,2,2,-55256
9721,CA-2022-119641,22-09-2022,26-09-2022,Standard Class,CS-12250,Corporate,54302,FUR-FU-10002445,1896,2,0,7584
9722,CA-2022-105781,16-02-2022,20-02-2022,Standard Class,JF-15565,Consumer,10024,FUR-CH-10001802,326646,3,1,399234
9723,CA-2022-105781,16-02-2022,20-02-2022,Standard Class,JF-15565,Consumer,10024,TEC-AC-10003628,8997,3,0,395868
9724,CA-2020-101364,22-12-2020,26-12-2020,Standard Class,TW-21025,Home Office,10011,OFF-BI-10003984,296712,13,2,1001403
9725,CA-2021-117898,05-12-2021,11-12-2021,Standard Class,TB-21250,Consumer,61701,OFF-EN-10004459,12224,2,2,44312
9726,CA-2023-142293,17-09-2023,20-09-2023,First Class,SC-20380,Consumer,83704,TEC-AC-10001109,8997,3,0,377874
9727,CA-2023-167395,02-12-2023,04-12-2023,First Class,KM-16720,Consumer,1852,OFF-AP-10001293,28686,7,0,803208
9728,CA-2023-167395,02-12-2023,04-12-2023,First Class,KM-16720,Consumer,1852,TEC-PH-10004977,97995,5,0,2841855
9729,CA-2023-167395,02-12-2023,04-12-2023,First Class,KM-16720,Consumer,1852,OFF-SU-10001935,436,2,0,1744
9730,CA-2020-111962,29-09-2020,04-10-2020,Standard Class,EB-14170,Consumer,98115,OFF-BI-10001308,10048,2,2,314
9731,CA-2020-111962,29-09-2020,04-10-2020,Standard Class,EB-14170,Consumer,98115,OFF-ST-10000046,80775,5,0,1534725
9732,CA-2023-124261,14-11-2023,19-11-2023,Standard Class,JE-15715,Consumer,90049,OFF-AR-10003504,3424,8,0,99296
9733,CA-2020-114321,20-08-2020,25-08-2020,Standard Class,NC-18535,Corporate,23666,FUR-CH-10001797,50024,13,0,1450696
9734,CA-2020-114321,20-08-2020,25-08-2020,Standard Class,NC-18535,Corporate,23666,OFF-PA-10000246,2012,2,0,92552
